ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe,far_depletion,imb_signed
1786579260,2026-08-13,1,8.533333333333333,0.6144578313253012,6.204757425087121,BUILDING,OVERNIGHT,38.25,12.8,25.6,29836.5,29862.1,25.6,49.7,TARGET,5.5,30.0,0.5583034170987901,-0.09153318201470635
1786584300,2026-08-13,-1,8.3,0.4360902255639097,-2.432926474646841,BUILDING,OVERNIGHT,-29.0,12.45,24.9,29820.5,29833.25,-12.75,-27.0,STOP,7.6,12.25,0.49129767084719733,-0.0731932157122128
1786586040,2026-08-13,1,7.7,0.2489795918367346,2.951308582862907,BUILDING,OVERNIGHT,15.25,11.55,23.1,29855.0,29843.0,-12.0,-25.5,STOP,37.9,22.75,0.49198086662915025,0.007121175420794994
1786588380,2026-08-13,-1,7.1,0.4778761061946903,-2.578595121721396,BUILDING,OVERNIGHT,-27.0,10.65,21.3,29837.25,29848.25,-11.0,-23.5,STOP,4.0,3.5,0.5100613496932516,0.015199700890896367
1786588920,2026-08-13,1,9.0,0.1164383561643835,2.1188238373130672,DEAD-CHOP,OVERNIGHT,8.5,13.5,27.0,29873.0,29874.25,1.25,1.0,TIME,60.0,7.25,0.4971815107102593,0.04998392410628704
1786593780,2026-08-13,1,2.75,0.3548387096774194,6.238796251033213,BUILDING,OVERNIGHT,5.5,4.125,8.25,29882.0,29890.25,8.25,15.0,TARGET,6.0,14.25,0.4764662212323682,0.03328105407613493
1786603320,2026-08-13,-1,7.95,0.4532374100719424,-6.383509313366529,BUILDING,OVERNIGHT,-31.5,11.925,23.85,29863.25,29875.5,-12.25,-26.0,STOP,13.8,19.5,0.4239666872301049,0.0465450052065369
1786604820,2026-08-13,-1,8.933333333333334,0.2066666666666666,-4.153637472865138,BUILDING,PRE-OPEN,-15.5,13.4,26.8,29849.0,29862.75,-13.75,-29.0,STOP,9.1,20.25,0.5152515515647695,0.05671722748800229
1786608120,2026-08-13,-1,7.75,0.3152173913043478,-2.527679122310019,BUILDING,PRE-OPEN,-14.5,11.625,23.25,29851.75,29863.75,-12.0,-25.5,STOP,4.1,24.25,0.49229353577179663,0.059809260115275216
1786611060,2026-08-13,1,6.166666666666667,0.4035087719298245,2.788284607767593,BUILDING,PRE-OPEN,23.0,9.25,18.5,29873.5,29864.0,-9.5,-20.5,STOP,1.1,1.75,0.5538344887348353,-0.08605508085236348
1786616520,2026-08-13,1,4.35,0.4845360824742268,2.532075369038177,BUILDING,PRE-OPEN,11.75,6.525,13.05,29884.0,29877.0,-7.0,-15.5,STOP,0.5,8.25,0.5677671589921807,-0.1396721826686099
1786618800,2026-08-13,1,5.033333333333333,0.3205128205128205,5.705087692134772,BUILDING,PRE-OPEN,12.5,7.55,15.1,29888.5,29880.25,-8.25,-18.0,STOP,1.3,6.5,0.5196187098204389,0.0005025472604712881
1786620840,2026-08-13,1,5.733333333333333,0.3223140495867768,4.9671053980955415,BUILDING,PRE-OPEN,9.75,8.6,17.2,29871.25,29888.45,17.2,32.9,TARGET,9.9,23.75,0.4936289500509684,0.014592612173538862
1786621500,2026-08-13,1,6.65,0.6881720430107527,4.031942231051246,BUILDING,PRE-OPEN,32.0,9.975,19.950000000000003,29893.75,29883.5,-10.25,-22.0,STOP,4.3,0.75,0.4920131548038525,0.022387548388467512
1786622400,2026-08-13,-1,7.716666666666667,0.4896551724137931,-3.350731311959714,BUILDING,PRE-OPEN,-35.5,11.575,23.15,29857.5,29834.35,23.15,44.8,TARGET,9.8,44.5,0.47873718930380493,0.08943119792412305
1786623480,2026-08-13,-1,8.983333333333333,0.3,-2.5717736275349603,BUILDING,PRE-OPEN,-21.0,13.474999999999998,26.95,29819.75,29833.5,-13.75,-29.0,STOP,8.0,6.75,0.5590352071581405,-0.015858128634873573
1786626120,2026-08-13,1,11.166666666666666,0.3888888888888889,2.3728446171178086,BUILDING,PRE-OPEN,42.0,16.75,33.5,29896.75,29879.75,-17.0,-35.5,STOP,27.5,289.5,0.48608936528965435,-0.016697986058701424
1786627860,2026-08-13,-1,11.5,0.4418604651162791,-3.986601928894326,BUILDING,US,-33.25,17.25,34.5,29872.5,29890.0,-17.5,-36.5,STOP,1.1,9.75,0.5117900348574944,-0.0772476412009158
1786628040,2026-08-13,1,17.566666666666666,0.2548330404217926,9.888516150923042,BUILDING,US,36.25,26.35,52.7,29945.25,29997.95,52.7,103.9,TARGET,1.7,321.5,0.48534870863280943,0.005014805144912522
1786628340,2026-08-13,1,24.33333333333333,0.5733041575492341,3.8919556286119343,CLEAN-TREND,US,131.0,36.49999999999999,72.99999999999999,30039.5,30002.75,-36.75,-75.0,STOP,4.2,227.5,0.5147565795005465,-0.035342837506280075
1786628700,2026-08-13,1,32.45,0.4996265870052278,2.208194395339091,CLEAN-TREND,US,167.25,48.675,97.35,30064.5,30161.85,97.35,193.2,TARGET,12.2,202.5,0.4928755364806867,-0.02331501245917879
1786630260,2026-08-13,1,17.916666666666668,0.449438202247191,2.5173261368764472,CLEAN-TREND,US,60.0,26.875,53.75,30209.0,30262.75,53.75,106.0,TARGET,22.6,58.0,0.48302658486707567,-0.004175556015916464
1786632300,2026-08-13,-1,12.666666666666666,0.154228855721393,-3.1783543014625493,NORMAL-CHOP,US,-15.5,19.0,38.0,30219.75,30239.0,-19.25,-40.0,STOP,0.9,91.25,0.5684294597524103,-0.1095963290307891
1786632900,2026-08-13,-1,15.916666666666666,0.4071146245059288,-2.2288298843852874,CLEAN-TREND,US,-51.5,23.875,47.75,30204.75,30229.0,-24.25,-50.0,STOP,5.9,100.75,0.5153163896549154,-0.0525766426361509
1786638300,2026-08-13,1,12.116666666666667,0.2171428571428571,2.2885762680988435,BUILDING,US,19.0,18.175,36.35,30184.75,30221.1,36.35,71.2,TARGET,39.5,65.5,0.4506902126601169,0.06973574292875392
1786647600,2026-08-13,1,6.716666666666667,0.4619883040935672,3.834989480030209,BUILDING,US,19.75,10.075,20.15,30253.75,30243.25,-10.5,-22.5,STOP,3.4,19.5,0.5772658483268875,-0.20173115151135795
1786648080,2026-08-13,1,7.95,0.4545454545454545,3.3975540338982086,BUILDING,US,26.25,11.925,23.85,30268.75,30256.5,-12.25,-26.0,STOP,3.2,4.5,0.5112764142897754,-0.048165606445023795
1786648380,2026-08-13,-1,9.433333333333334,0.092063492063492,-2.2498234775675647,DEAD-CHOP,US,-7.25,14.15,28.3,30235.0,30206.7,28.3,55.1,TARGET,30.5,94.0,0.5095154012164018,0.01398280011117348
1786650600,2026-08-13,-1,9.416666666666666,0.4015151515151515,-3.996313768048316,BUILDING,US,-26.5,14.125,28.25,30189.75,30204.25,-14.5,-30.5,STOP,3.5,48.75,0.49146969414976116,0.01465565656379824
1786650900,2026-08-13,-1,11.683333333333334,0.5384615384615384,-7.601095903464275,BUILDING,US,-40.25,17.525,35.05,30180.0,30198.0,-18.0,-37.5,STOP,4.1,39.0,0.469223132290891,0.07247316342301116
1786662840,2026-08-13,1,4.233333333333333,0.6058394160583942,8.890057022898004,BUILDING,OVERNIGHT,20.75,6.35,12.7,30225.25,30218.5,-6.75,-15.0,STOP,0.3,7.25,0.5578231292517006,-0.09920347434833675
1786663380,2026-08-13,-1,6.283333333333333,0.2336448598130841,-2.962189384998392,BUILDING,OVERNIGHT,-12.5,9.425,18.85,30196.75,30206.5,-9.75,-21.0,STOP,36.0,18.75,0.5593942262186464,-0.021650276207420997
1786666560,2026-08-14,-1,11.533333333333331,0.4606060606060606,-7.669569833500801,BUILDING,OVERNIGHT,-38.0,17.299999999999997,34.599999999999994,30180.75,30146.15,34.6,67.7,TARGET,45.8,56.5,0.5210696920583469,-0.009000469984419463
1786672980,2026-08-14,1,7.4,0.1358024691358024,2.39971567013469,DEAD-CHOP,OVERNIGHT,8.25,11.1,22.200000000000003,30169.75,30158.25,-11.5,-24.5,STOP,15.0,11.25,0.5052944675788221,0.10484455057263088
1786682100,2026-08-14,-1,5.216666666666667,0.4074074074074074,-5.5097756448170045,BUILDING,OVERNIGHT,-13.75,7.825,15.65,30143.5,30151.75,-8.25,-18.0,STOP,2.0,15.5,0.48691329141687384,0.10960761111313541
1786685640,2026-08-14,1,4.8,0.4081632653061224,3.3653887523610413,BUILDING,OVERNIGHT,10.0,7.199999999999999,14.4,30152.75,30167.15,14.4,27.3,TARGET,9.7,31.25,0.5005879388543591,-0.014875663572600282
1786690980,2026-08-14,1,5.15,0.7062937062937062,5.431857116871398,BUILDING,PRE-OPEN,25.25,7.725,15.45,30192.75,30184.75,-8.0,-17.5,STOP,1.4,18.5,0.5268307755690597,-0.056781880442020434
1786693440,2026-08-14,1,4.6,0.6235294117647059,5.471860651938699,BUILDING,PRE-OPEN,26.5,6.9,13.8,30203.5,30196.25,-7.25,-16.0,STOP,1.9,37.5,0.5603159147462945,-0.16258360688931497
1786694400,2026-08-14,1,6.05,0.1830985915492957,2.393101850143172,DEAD-CHOP,PRE-OPEN,9.75,9.075,18.15,30209.0,30199.5,-9.5,-20.5,STOP,0.7,35.5,0.5275140267587397,-0.028291230080653023
1786694700,2026-08-14,1,9.833333333333334,0.2298850574712643,6.663957200631179,BUILDING,PRE-OPEN,20.0,14.75,29.5,30220.75,30205.75,-15.0,-31.5,STOP,16.8,23.75,0.5048492515285684,0.01916772281591926
1786698000,2026-08-14,-1,5.616666666666666,0.3098591549295774,-2.033151839068387,BUILDING,PRE-OPEN,-11.0,8.424999999999999,16.849999999999998,30219.75,30228.5,-8.75,-19.0,STOP,23.5,13.75,0.5201338772094969,-0.0015604297928965703
1786704300,2026-08-14,1,5.55,0.2235294117647059,2.4759934312613767,BUILDING,PRE-OPEN,9.5,8.325,16.65,30240.0,30256.65,16.65,31.8,TARGET,14.0,22.25,0.5119010335108048,0.0821767391981676
1786708980,2026-08-14,1,5.75,0.5407407407407407,6.401712119129798,BUILDING,PRE-OPEN,18.25,8.625,17.25,30280.25,30271.25,-9.0,-19.5,STOP,0.1,0.0,0.6239755021165451,-0.229097520936
1786709520,2026-08-14,-1,8.4,0.3098591549295774,-3.722869952181578,BUILDING,PRE-OPEN,-22.0,12.6,25.200000000000003,30240.25,30215.05,25.2,48.9,TARGET,0.5,33.5,0.5764000584880831,-0.13192172287786744
1786712700,2026-08-14,1,6.766666666666667,0.2521739130434782,2.590173613183285,BUILDING,PRE-OPEN,14.5,10.15,20.3,30281.0,30270.5,-10.5,-22.5,STOP,0.2,-0.25,0.5569513226235052,-0.12117979056553813
1786714380,2026-08-14,-1,16.7,0.4173669467787115,-4.536795342540827,CLEAN-TREND,US,-37.25,25.05,50.1,30213.25,30238.75,-25.5,-52.5,STOP,8.9,84.25,0.5080519984478076,-0.029490207528362823
1786716960,2026-08-14,-1,19.716666666666665,0.1098696461824953,-2.5786141927887845,VIOLENT-WHIPSAW,US,-14.75,29.575,59.14999999999999,30207.5,30148.35,59.15,116.8,TARGET,10.5,120.0,0.4814994737268237,0.02997302655364864
1786719540,2026-08-14,-1,13.666666666666666,0.2935560859188544,-2.482821883052349,BUILDING,US,-30.75,20.5,41.0,30123.5,30144.25,-20.75,-43.0,STOP,1.1,98.5,0.48112854007173833,-0.07694777065905908
1786720860,2026-08-14,-1,12.866666666666667,0.50920245398773,-2.629060694229505,CLEAN-TREND,US,-41.5,19.3,38.6,30082.25,30043.65,38.6,75.7,TARGET,4.2,57.25,0.48136376769719735,0.06212915012882513
1786725120,2026-08-14,-1,8.666666666666666,0.1925925925925926,-2.293190929997156,DEAD-CHOP,US,-13.0,13.0,26.0,30071.5,30084.75,-13.25,-28.0,STOP,2.9,24.5,0.4856116901900155,0.029240880304385236
1786730220,2026-08-14,1,7.55,0.4033613445378151,2.0676479638348253,BUILDING,US,24.0,11.325,22.65,30078.75,30067.0,-11.75,-25.0,STOP,30.0,25.25,0.49807926088013615,0.014527456977926515
1786733400,2026-08-14,1,6.166666666666667,0.6230366492146597,2.865608888001771,BUILDING,US,29.75,9.25,18.5,30098.5,30089.0,-9.5,-20.5,STOP,7.3,31.25,0.495709922924039,-0.04509450313626827
1786737000,2026-08-14,1,7.9,0.3189655172413793,5.461536693259889,BUILDING,US,18.5,11.85,23.700000000000003,30122.75,30146.45,23.7,45.9,TARGET,8.9,30.25,0.4925272092902151,0.05477506216928241
