t,open,high,low,close,volume,dlt,tvol,nticks,bid5,ask5,bid10,ask10,bid1s,ask1s,bid1p,ask1p,nsnap,atr20,er30,vwap30,hi30,lo30,hi60,lo60,dlt30s,dlt60s,tvol60s,tvol30m,mv30s,mv60s,dbid5_30s,dask5_30s,bid5_5m,ask5_5m,vwap30_10m,pos30,rng_atr,vslope,stretch,bkr_ask,bkr_bid,dask_n,dbid_n,dlt_n,absorb,at,day,hit,secs,revert,cont,farwall,far_refill,push,prog,vs_help,vs_flat,chop,tod
1786710775,30267.25,30276.5,30267.25,30275.0,296.0,-18.0,284.0,138,26.0,24.0,67.0,70.0,1.0,3.0,30274.5,30275.25,19,11.6375,0.029921259842519685,30247.084986741538,30280.25,30206.75,30280.25,30206.75,-11.0,-227.0,1446.0,32036.0,6.5,2.0,-1.0,-5.0,23.8,24.316666666666666,30246.900868818026,0.9285714285714286,6.315789473684211,0.01582108902363317,2.3987122026605237,0.9230769230769231,1.0833333333333333,-0.20562028786840303,-0.04201680672268907,-0.156984785615491,75.66666666666667,HIGH,2026-08-14,DN,107.42600011825562,True,False,0.9230769230769231,-0.20562028786840303,-0.156984785615491,2.0,-0.01582108902363317,0.01582108902363317,chop,ON
1786710835,30277.0,30277.75,30276.0,30277.0,49.0,-10.0,46.0,27,40.0,31.0,94.0,80.0,8.0,1.0,30276.0,30276.75,19,11.7625,0.040498442367601244,30246.997723432218,30280.25,30206.75,30280.25,30206.75,-71.0,-2.0,1471.0,31993.0,1.75,2.0,14.0,14.0,25.4,24.95,30246.585874524713,0.95578231292517,6.2486716259298625,0.03501372221079393,2.5506717592163444,0.775,1.2903225806451613,0.561122244488978,0.5511811023622047,-0.0013596193065941536,0.6666666666666666,HIGH,2026-08-14,DN,45.63499999046326,True,False,0.775,0.561122244488978,-0.0013596193065941536,2.0,-0.03501372221079393,0.03501372221079393,chop,ON
1786710895,30272.25,30273.25,30271.0,30272.5,61.0,7.0,65.0,43,33.0,24.0,90.0,82.0,1.0,1.0,30271.75,30272.25,19,10.475,0.0165016501650165,30247.05141715688,30279.5,30206.75,30280.25,30206.75,-63.0,-48.0,1085.0,31798.0,0.5,-4.5,-7.0,-15.0,27.766666666666666,27.666666666666668,30246.280642482354,0.9037800687285223,6.94510739856802,0.0735823078305924,2.429458982636819,0.7272727272727273,1.375,-0.5421686746987951,-0.25210084033613445,-0.04423963133640553,8.727272727272727,HIGH,2026-08-14,DN,181.9670000076294,True,False,0.7272727272727273,-0.5421686746987951,-0.04423963133640553,-4.5,-0.0735823078305924,0.0735823078305924,chop,ON
1786710955,30274.25,30276.25,30274.25,30275.0,47.0,9.0,48.0,27,36.0,30.0,112.0,103.0,4.0,2.0,30274.25,30275.0,20,10.6125,0.07194244604316546,30247.460008727634,30279.5,30206.75,30280.25,30206.75,130.0,75.0,848.0,32081.0,-0.5,2.5,-4.0,-14.0,30.333333333333332,30.483333333333334,30245.866770163102,0.9381443298969072,6.855123674911661,0.15012848664611825,2.5950521811416745,0.8333333333333334,1.2,-0.4592673592126845,-0.13186813186813187,0.08844339622641509,21.428571428571427,HIGH,2026-08-14,DN,120.5699999332428,True,False,0.8333333333333334,-0.4592673592126845,0.08844339622641509,2.5,-0.15012848664611825,0.15012848664611825,chop,ON
1786711015,30275.0,30275.5,30273.0,30273.5,27.0,13.0,27.0,22,30.0,35.0,99.0,113.0,4.0,2.0,30272.75,30273.5,17,10.7875,0.07692307692307693,30247.643488117574,30279.5,30206.75,30280.25,30206.75,-21.0,-70.0,522.0,31980.0,-0.25,-1.5,-7.0,4.0,31.566666666666666,30.333333333333332,30245.444370823847,0.9175257731958762,6.743916570104288,0.20385791830608443,2.3968956553813467,1.1666666666666667,0.8571428571428571,0.13186813186813187,-0.22175290390707497,-0.13409961685823754,28.0,HIGH,2026-08-14,DN,61.967000007629395,True,False,1.1666666666666667,0.13186813186813187,-0.13409961685823754,-1.5,-0.20385791830608443,0.20385791830608443,chop,ON
1786711835,30271.75,30277.0,30271.25,30276.75,415.0,97.0,407.0,161,37.0,35.0,122.0,101.0,5.0,7.0,30276.25,30276.75,18,9.575,0.2688588007736944,30260.617697023416,30279.5,30228.75,30280.25,30206.75,21.0,35.0,918.0,27070.0,5.25,7.25,-2.0,-14.0,40.9,43.71666666666667,30248.356295675094,0.9458128078817734,5.300261096605745,1.280564109485292,1.684835820008822,0.9459459459459459,1.0571428571428572,-0.32024399542508575,-0.0488997555012225,0.03812636165577342,4.242424242424242,HIGH,2026-08-14,DN,12.736999988555908,True,False,0.9459459459459459,-0.32024399542508575,0.03812636165577342,7.25,-1.280564109485292,1.280564109485292,chop,ON
1786712050,30272.5,30275.5,30272.0,30274.75,147.0,10.0,143.0,73,36.0,54.0,126.0,126.0,2.0,7.0,30274.75,30275.25,19,7.7125,0.27505330490405117,30263.089663657218,30279.5,30228.75,30280.25,30206.75,-6.0,14.0,617.0,27022.0,4.75,8.0,-7.0,12.0,40.31666666666667,42.333333333333336,30253.521966883905,0.9064039408866995,6.580226904376013,1.2405441521312792,1.5118750525487328,1.5,0.6666666666666666,0.28346456692913385,-0.17362546506821,0.022690437601296597,1.5555555555555556,HIGH,2026-08-14,DN,279.09800004959106,True,False,1.5,0.28346456692913385,0.022690437601296597,8.0,-1.2405441521312792,1.2405441521312792,chop,ON
1786712110,30276.5,30278.0,30276.5,30277.75,29.0,-7.0,29.0,20,35.0,55.0,94.0,269.0,1.0,8.0,30277.75,30278.0,16,7.5125,0.3695652173913043,30264.150472185334,30279.5,30230.0,30280.25,30206.75,33.0,-139.0,761.0,27109.0,3.25,3.0,-7.0,6.0,41.233333333333334,41.833333333333336,30254.57884660014,0.9646464646464646,6.5890183028286184,1.274093255932759,1.8102532864779546,1.5714285714285714,0.6363636363636364,0.14342629482071712,-0.16976556184316896,-0.18265440210249673,34.75,HIGH,2026-08-14,DN,75.82599997520447,True,False,1.5714285714285714,0.14342629482071712,-0.18265440210249673,3.0,-1.274093255932759,1.274093255932759,trend,ON
1786712170,30275.5,30276.5,30275.0,30275.75,61.0,-2.0,58.0,34,47.0,36.0,132.0,98.0,8.0,2.0,30275.25,30275.75,15,7.1875,0.3763440860215054,30265.071355777978,30279.5,30232.25,30280.25,30206.75,18.0,-56.0,829.0,27471.0,-1.75,-2.0,8.0,-21.0,41.96666666666667,48.1,30255.965837839954,0.9206349206349206,6.573913043478261,1.2668546696380794,1.4857244134986896,0.7659574468085106,1.3055555555555556,-0.43659043659043656,0.19062748212867353,-0.06755126658624849,18.666666666666668,HIGH,2026-08-14,DN,64.6949999332428,True,False,0.7659574468085106,-0.43659043659043656,-0.06755126658624849,-2.0,-1.2668546696380794,1.2668546696380794,trend,ON
1786713290,30258.0,30258.25,30252.5,30253.0,391.0,99.0,395.0,177,68.0,48.0,155.0,137.0,4.0,7.0,30252.75,30253.25,19,7.1625,0.006802721088435374,30268.740495668913,30287.25,30252.5,30287.25,30226.25,33.0,-18.0,1061.0,24935.0,-8.25,-5.5,18.0,8.0,48.03448275862069,43.13793103448276,30267.88233397091,0.014388489208633094,4.851657940663176,0.11981315155386402,-2.197625922361376,0.7058823529411765,1.4166666666666667,0.18545163868904874,0.3747307968413496,-0.016965127238454288,2.769230769230769,LOW,2026-08-14,UP,168.25799989700317,True,False,1.4166666666666667,0.3747307968413496,0.016965127238454288,5.5,0.11981315155386402,0.11981315155386402,chop,ON
1786713355,30255.25,30255.5,30254.0,30255.25,36.0,2.0,35.0,25,45.0,38.0,126.0,117.0,5.0,1.0,30254.5,30255.0,20,7.2625,0.11160714285714286,30267.992924062142,30287.25,30252.0,30287.25,30226.25,-29.0,-146.0,1286.0,25296.0,-0.25,1.75,-4.0,-6.0,46.94827586206897,43.275862068965516,30268.323412529753,0.09219858156028368,4.853700516351118,-0.04550615733023733,-1.7546194922054754,0.8444444444444444,1.1842105263157894,-0.13864541832669322,-0.085200146896805,-0.11353032659409021,53.09090909090909,LOW,2026-08-14,DN,15.424999952316284,False,True,1.1842105263157894,-0.085200146896805,0.11353032659409021,-1.75,-0.04550615733023733,0.04550615733023733,chop,ON
1786713415,30251.5,30252.0,30250.75,30251.0,63.0,-2.0,35.0,22,72.0,42.0,141.0,133.0,4.0,3.0,30251.0,30251.75,19,7.35,0.10421286031042129,30267.047481186884,30287.25,30249.25,30287.25,30227.75,62.0,111.0,1433.0,25636.0,-4.25,-4.25,-20.0,5.0,50.258620689655174,43.275862068965516,30268.410557366227,0.046052631578947366,5.170068027210885,-0.18545254140719694,-2.1833307737257686,0.5833333333333334,1.7142857142857142,0.1155378486055777,-0.3979416809605489,0.07745987438939288,21.142857142857142,LOW,2026-08-14,UP,30.132999897003174,True,False,1.7142857142857142,-0.3979416809605489,-0.07745987438939288,4.25,-0.18545254140719694,0.18545254140719694,chop,ON
1786713490,30254.75,30254.75,30248.5,30249.0,291.0,-221.0,286.0,121,43.0,44.0,158.0,112.0,4.0,2.0,30252.0,30252.5,19,7.7,0.02771855010660981,30266.743552868436,30287.25,30248.5,30287.25,30227.75,-184.0,-107.0,1588.0,25551.0,-9.5,-3.0,7.0,-29.0,50.38333333333333,44.38333333333333,30268.78880368759,0.012903225806451613,5.032467532467533,-0.2656169895002582,-2.3043575153813483,1.0232558139534884,0.9772727272727273,-0.6533984228313932,0.13893483294740325,-0.06738035264483627,26.75,LOW,2026-08-14,UP,22.161999940872192,True,False,0.9772727272727273,0.13893483294740325,0.06738035264483627,3.0,-0.2656169895002582,0.2656169895002582,chop,ON
1786713550,30247.0,30248.0,30246.25,30247.25,83.0,11.0,75.0,36,33.0,42.0,100.0,132.0,2.0,4.0,30247.0,30247.5,20,7.8375,0.15163934426229508,30265.73390759299,30287.25,30245.25,30287.25,30228.75,147.0,47.0,1653.0,26637.0,-5.75,-1.75,1.0,-8.0,46.916666666666664,45.4,30269.294397716378,0.047619047619047616,5.358851674641148,-0.4542890109587461,-2.3583933132999735,1.2727272727272727,0.7857142857142857,-0.1762114537444934,0.021314387211367674,0.028433151845130067,17.09090909090909,LOW,2026-08-14,UP,3.5239999294281006,True,False,0.7857142857142857,0.021314387211367674,-0.028433151845130067,1.75,-0.4542890109587461,0.4542890109587461,chop,ON
1786713620,30249.25,30250.75,30249.25,30249.25,64.0,11.0,63.0,38,41.0,32.0,102.0,128.0,8.0,1.0,30249.25,30249.75,18,8.3875,0.19831223628691982,30264.81130429993,30287.25,30245.25,30287.25,30228.75,-14.0,-137.0,1229.0,27231.0,-4.25,-4.25,6.0,1.0,44.416666666666664,44.5,30269.42932453283,0.09523809523809523,5.007451564828615,-0.5505836343250637,-1.855297084939309,0.7804878048780488,1.28125,0.02247191011235955,0.1350844277673546,-0.1114727420667209,26.095238095238095,LOW,2026-08-14,UP,91.02900004386902,True,False,1.28125,0.1350844277673546,0.1114727420667209,4.25,-0.5505836343250637,0.5505836343250637,chop,ON
1786713805,30250.5,30251.25,30245.75,30246.5,187.0,-6.0,172.0,85,64.0,25.0,135.0,96.0,24.0,1.0,30246.5,30246.75,20,8.625,0.08617234468937876,30263.280172882463,30287.25,30245.25,30287.25,30228.75,-23.0,17.0,648.0,27558.0,-8.25,-6.25,27.0,-9.0,39.333333333333336,40.96666666666667,30269.09975996061,0.02976190476190476,4.869565217391305,-0.6747347336980359,-1.9455272907203913,0.390625,2.56,-0.21969080553295361,0.6864406779661016,0.026234567901234566,2.3448275862068964,LOW,2026-08-14,UP,51.14299988746643,True,False,2.56,0.6864406779661016,-0.026234567901234566,6.25,-0.6747347336980359,0.6747347336980359,chop,ON
1786713910,30251.75,30251.75,30245.5,30246.5,285.0,102.0,288.0,140,39.0,42.0,129.0,108.0,3.0,6.0,30246.25,30246.75,20,8.75,0.1619047619047619,30261.541735437728,30287.25,30244.75,30287.25,30230.0,341.0,347.0,1716.0,29080.0,-7.0,-4.25,9.0,-1.0,40.083333333333336,38.75,30268.39698243388,0.041176470588235294,4.857142857142857,-0.7834567995600602,-1.719055478597459,1.0769230769230769,0.9285714285714286,-0.025806451612903226,0.22453222453222452,0.20221445221445222,66.0952380952381,LOW,2026-08-14,UP,31.69099998474121,True,False,0.9285714285714286,0.22453222453222452,-0.20221445221445222,4.25,-0.7834567995600602,0.7834567995600602,chop,ON
1786713970,30248.25,30248.25,30246.25,30246.25,65.0,-19.0,65.0,36,45.0,34.0,150.0,101.0,1.0,4.0,30246.25,30246.75,20,8.7375,0.20817843866171004,30260.627427888718,30287.25,30244.0,30287.25,30232.25,-32.0,-184.0,1044.0,29295.0,-5.5,-0.25,8.0,-3.0,39.3,39.083333333333336,30267.68987045419,0.05202312138728324,4.949928469241773,-0.808290994617617,-1.6454853091522343,0.7555555555555555,1.3235294117647058,-0.07675906183368869,0.20356234096692113,-0.17624521072796934,147.2,LOW,2026-08-14,DN,105.07399988174438,False,True,1.3235294117647058,0.20356234096692113,0.17624521072796934,0.25,-0.808290994617617,0.808290994617617,chop,ON
1786714030,30243.5,30245.25,30242.0,30244.5,194.0,-26.0,195.0,105,51.0,32.0,182.0,99.0,4.0,2.0,30243.25,30243.75,20,8.5375,0.19924812030075187,30259.74954007225,30287.25,30242.0,30287.25,30233.75,-94.0,-64.0,1208.0,29884.0,-3.25,-1.75,23.0,-6.0,40.0,37.18333333333333,30266.958562834487,0.055248618784530384,5.300146412884334,-0.8443950526776798,-1.7861833173939639,0.6274509803921569,1.59375,-0.16136261766024207,0.575,-0.052980132450331126,23.272727272727273,LOW,2026-08-14,DN,45.075000047683716,False,True,1.59375,0.575,0.052980132450331126,1.75,-0.8443950526776798,0.8443950526776798,chop,ON
1786714380,30237.5,30239.0,30226.75,30230.25,1509.0,-355.0,1416.0,667,47.0,41.0,101.0,91.0,4.0,8.0,30229.75,30230.25,20,13.575,0.1893687707641196,30251.31662446367,30287.25,30224.25,30287.25,30224.25,-662.0,-849.0,9790.0,70993.0,-24.75,-20.25,8.0,11.0,36.5,35.55,30263.50287893791,0.09523809523809523,4.640883977900553,-0.8976983038114057,-1.551869205426921,0.8723404255319149,1.146341463414634,0.30942334739803096,0.2191780821917808,-0.0867211440245148,39.95294117647059,LOW,2026-08-14,DN,12.378000020980835,False,True,1.146341463414634,0.2191780821917808,0.0867211440245148,20.25,-0.8976983038114057,0.8976983038114057,chop,US
1786714440,30214.0,30222.25,30214.0,30216.5,962.0,79.0,964.0,561,49.0,40.0,115.0,104.0,10.0,2.0,30216.25,30216.75,20,14.75,0.3767019667170953,30246.305426595576,30287.25,30211.5,30287.25,30211.5,77.0,-783.0,12710.0,82706.0,3.0,-13.75,14.0,-5.0,37.4,36.38333333333333,30262.712465245597,0.066006600660066,5.135593220338983,-1.1123416033912337,-2.0207068878356704,0.8163265306122449,1.225,-0.1374255611543747,0.37433155080213903,-0.061605035405192764,53.08474576271186,LOW,2026-08-14,DN,56.02500009536743,False,True,1.225,0.37433155080213903,0.061605035405192764,13.75,-1.1123416033912337,1.1123416033912337,trend,US
1786714500,30206.0,30209.75,30201.25,30203.5,2212.0,-760.0,2565.0,1217,46.0,37.0,113.0,95.0,7.0,4.0,30203.5,30204.0,20,15.15,0.3823088455772114,30242.610817331257,30287.25,30201.25,30287.25,30201.25,-943.0,-1342.0,9564.0,91718.0,-14.5,-13.0,11.0,-2.0,39.0,37.18333333333333,30261.76163195048,0.02616279069767442,5.676567656765677,-1.2640801728861086,-2.581572101073059,0.8043478260869565,1.2432432432432432,-0.053787539220080685,0.28205128205128205,-0.14031785863655374,95.85714285714286,LOW,2026-08-14,UP,16.14299988746643,True,False,1.2432432432432432,0.28205128205128205,0.14031785863655374,13.0,-1.2640801728861086,1.2640801728861086,trend,US
1786714560,30200.25,30207.0,30199.5,30203.5,894.0,54.0,939.0,540,48.0,30.0,103.0,83.0,6.0,1.0,30203.0,30203.5,20,16.025,0.46907993966817496,30237.926126058795,30278.25,30196.0,30287.25,30196.0,-17.0,78.0,10753.0,100324.0,-6.25,0.0,1.0,-8.0,41.18333333333333,38.7,30260.736498465736,0.0911854103343465,5.132605304212169,-1.4234241751600991,-2.1482761971167235,0.625,1.6,-0.20671834625322996,0.02428166734115743,0.007253789640100437,78.0,LOW,2026-08-14,DN,30.460999965667725,False,True,1.6,0.02428166734115743,-0.007253789640100437,-0.0,-1.4234241751600991,1.4234241751600991,trend,US
1786714620,30178.5,30180.75,30174.0,30179.25,1679.0,-266.0,1669.0,816,49.0,40.0,96.0,110.0,6.0,4.0,30178.0,30178.5,20,17.3125,0.5178082191780822,30231.88067300963,30278.25,30174.0,30287.25,30174.0,-1664.0,-1586.0,13441.0,112800.0,-11.75,-24.25,-4.0,-3.0,42.53333333333333,39.7,30259.9255589602,0.050359712230215826,6.021660649819495,-1.6199212101412541,-3.04003887420242,0.8163265306122449,1.225,-0.07556675062972291,-0.09404388714733543,-0.11799717282940257,62.81188118811881,LOW,2026-08-14,UP,24.971999883651733,True,False,1.225,-0.09404388714733543,0.11799717282940257,24.25,-1.6199212101412541,1.6199212101412541,trend,US
1786715075,30256.5,30261.0,30256.25,30260.25,692.0,71.0,723.0,355,53.0,67.0,140.0,212.0,7.0,12.0,30259.25,30259.75,20,23.3,0.05421686746987952,30224.38337463942,30269.5,30170.0,30287.25,30170.0,150.0,724.0,11097.0,196874.0,5.0,21.25,-2.0,9.0,50.31666666666667,52.583333333333336,30244.62837752489,0.907035175879397,4.2703862660944205,-0.8688842440115514,1.5393401442309294,1.2641509433962264,0.7910447761194029,0.17115689381933438,-0.03974826101358065,0.06524285843020636,32.53932584269663,HIGH,2026-08-14,DN,112.54200005531311,True,False,1.2641509433962264,0.17115689381933438,0.06524285843020636,21.25,0.8688842440115514,0.8688842440115514,chop,US
1786715135,30273.0,30275.0,30271.5,30272.25,521.0,-15.0,525.0,295,86.0,50.0,174.0,118.0,13.0,6.0,30272.5,30273.0,20,23.775,0.02734375,30226.69890167188,30275.5,30170.0,30287.25,30170.0,1541.0,1407.0,12932.0,208083.0,10.0,12.0,44.0,-1.0,52.25,52.833333333333336,30240.150985246823,0.9691943127962085,4.437434279705573,-0.5658079316484822,1.9159242198999005,0.5813953488372093,1.72,-0.01892744479495268,0.8421052631578947,0.10879987627590473,108.23076923076923,HIGH,2026-08-14,DN,42.878000020980835,True,False,0.5813953488372093,-0.01892744479495268,0.10879987627590473,12.0,0.5658079316484822,0.5658079316484822,chop,US
1786715295,30264.5,30270.5,30264.5,30267.75,1656.0,471.0,1615.0,731,70.0,54.0,164.0,118.0,7.0,13.0,30267.5,30268.0,20,26.7125,0.01944209636517329,30229.978015002285,30275.5,30170.0,30287.25,30170.0,-264.0,-222.0,13585.0,240572.0,14.0,38.75,7.0,4.0,54.3,55.333333333333336,30226.693620952054,0.9265402843601895,3.9494618624239592,0.12295345064039832,1.4140190920997568,0.7714285714285715,1.2962962962962963,0.07228915662650602,0.1289134438305709,-0.016341553183658448,5.584905660377358,HIGH,2026-08-14,DN,66.74499988555908,True,False,0.7714285714285715,0.07228915662650602,-0.016341553183658448,38.75,-0.12295345064039832,0.12295345064039832,chop,US
1786716380,30267.75,30272.25,30267.25,30271.75,413.0,106.0,412.0,241,64.0,54.0,145.0,168.0,14.0,8.0,30270.75,30271.25,20,24.7125,0.1753889674681754,30235.17470698207,30280.75,30170.0,30280.75,30170.0,47.0,-88.0,7598.0,289953.0,7.5,9.75,11.0,-6.0,48.516666666666666,49.1,30233.77253969743,0.9187358916478555,4.481537683358624,0.05673919209466021,1.4800320897493031,0.84375,1.1851851851851851,-0.12219959266802444,0.22672621092408107,-0.011581995261911029,8.186046511627907,HIGH,2026-08-14,DN,111.19600009918213,True,False,0.84375,-0.12219959266802444,-0.011581995261911029,9.75,-0.05673919209466021,0.05673919209466021,chop,US
1786716975,30215.25,30215.75,30206.5,30208.25,1116.0,-259.0,1149.0,476,56.0,51.0,216.0,119.0,8.0,2.0,30207.25,30207.75,20,20.0875,0.140625,30241.991958277828,30280.75,30203.0,30280.75,30170.0,3.0,-443.0,7687.0,234308.0,-10.75,-17.75,-9.0,-17.0,51.39655172413793,55.6551724137931,30235.065535344827,0.06752411575562701,3.870566272557561,0.3448125915619236,-1.6797490119640328,0.9107142857142857,1.0980392156862746,-0.30545229244114,-0.17510902381751092,-0.057629764537530895,23.626666666666665,LOW,2026-08-14,DN,101.4079999923706,False,True,1.0980392156862746,-0.17510902381751092,0.057629764537530895,17.75,0.3448125915619236,0.3448125915619236,chop,US
1786717040,30208.0,30208.0,30203.0,30204.25,416.0,53.0,445.0,264,55.0,53.0,136.0,121.0,4.0,7.0,30204.0,30204.5,20,20.8125,0.11843276936776491,30240.680951868322,30280.75,30196.5,30280.75,30170.0,-419.0,-1766.0,8489.0,227631.0,-4.0,-7.0,7.0,11.0,51.60344827586207,55.12068965517241,30238.12691517057,0.09198813056379822,4.048048048048048,0.12271647797002494,-1.7504361258052687,0.9636363636363636,1.0377358490566038,0.1995620894588677,0.13564984964918142,-0.20803392625750972,220.75,LOW,2026-08-14,DN,39.825000047683716,False,True,1.0377358490566038,0.13564984964918142,0.20803392625750972,7.0,0.12271647797002494,0.12271647797002494,chop,US
1786717100,30187.5,30189.0,30182.0,30183.25,731.0,-58.0,706.0,369,62.0,51.0,142.0,125.0,13.0,4.0,30181.75,30182.25,20,19.6,0.23666978484565013,30237.581339846132,30280.75,30178.0,30280.75,30170.0,-2696.0,-2526.0,10350.0,224424.0,-19.0,-21.0,3.0,-1.0,52.31666666666667,55.2,30240.75977734258,0.051094890510948905,5.24234693877551,-0.16216517839021266,-2.772007135006751,0.8225806451612904,1.2156862745098038,-0.018115942028985508,0.05734310289901242,-0.24405797101449275,114.81818181818181,LOW,2026-08-14,DN,66.46399998664856,False,True,1.2156862745098038,0.05734310289901242,0.24405797101449275,21.0,-0.16216517839021266,0.16216517839021266,chop,US
1786717160,30173.25,30175.75,30171.25,30173.5,705.0,61.0,684.0,316,218.0,60.0,529.0,146.0,14.0,8.0,30172.0,30172.5,20,19.8375,0.30965391621129323,30233.806251530514,30272.25,30171.25,30280.75,30170.0,-667.0,-948.0,7735.0,220511.0,-9.5,-9.75,170.0,8.0,54.6,54.13333333333333,30242.388638451237,0.022277227722772276,5.091367359798362,-0.432634501359716,-3.0400126795470044,0.27522935779816515,3.6333333333333333,0.1477832512315271,3.1135531135531136,-0.12255979314802844,88.18604651162791,LOW,2026-08-14,UP,81.32699990272522,True,False,3.6333333333333333,3.1135531135531136,0.12255979314802844,9.75,-0.432634501359716,0.432634501359716,trend,US
1786717225,30177.0,30177.0,30166.5,30171.0,936.0,204.0,1050.0,546,32.0,33.0,79.0,103.0,3.0,1.0,30172.0,30172.25,20,20.2375,0.257590597453477,30230.258477819487,30272.25,30166.0,30280.75,30166.0,-75.0,68.0,9920.0,218184.0,-2.0,-2.5,-27.0,-24.0,53.4,54.31666666666667,30243.42623427057,0.047058823529411764,5.250154416306362,-0.6506612205599912,-2.9281520849653795,1.03125,0.9696969696969697,-0.4418533292420988,-0.5056179775280899,0.0068548387096774195,19.428571428571427,LOW,2026-08-14,UP,7.948999881744385,True,False,0.9696969696969697,-0.5056179775280899,-0.0068548387096774195,2.5,-0.6506612205599912,0.6506612205599912,chop,US
1786717290,30180.0,30180.0,30170.0,30170.75,442.0,22.0,410.0,257,91.0,41.0,173.0,122.0,2.0,1.0,30170.5,30170.75,20,19.9875,0.20903954802259886,30227.259007807806,30272.25,30166.0,30280.75,30166.0,-258.0,125.0,8294.0,208193.0,-10.25,-11.5,28.0,-17.0,53.28333333333333,53.43333333333333,30244.80736180031,0.04470588235294118,5.31582238899312,-0.8779664286431228,-2.8272174012661155,0.45054945054945056,2.2195121951219514,-0.3181534622582658,0.5254926493587738,0.015071135760790933,10.0,LOW,2026-08-14,UP,17.522000074386597,True,False,2.2195121951219514,0.5254926493587738,-0.015071135760790933,11.5,-0.8779664286431228,0.8779664286431228,chop,US
1786717350,30170.0,30170.75,30166.5,30169.75,410.0,204.0,410.0,195,55.0,53.0,141.0,122.0,4.0,6.0,30169.5,30170.0,19,20.4625,0.29191321499013806,30224.195675697723,30272.25,30162.5,30280.75,30162.5,-609.0,-135.0,8019.0,208458.0,-6.75,-1.0,6.0,9.0,53.1,52.75,30245.472034672246,0.06605922551252848,5.363469761759316,-1.0397731936235914,-2.6607538520573413,0.9636363636363636,1.0377358490566038,0.17061611374407584,0.11299435028248588,-0.016835016835016835,67.5,LOW,2026-08-14,DN,101.39199995994568,False,True,1.0377358490566038,0.11299435028248588,0.016835016835016835,1.0,-1.0397731936235914,1.0397731936235914,chop,US
1786717425,30172.75,30173.5,30164.0,30165.0,505.0,96.0,466.0,199,28.0,50.0,92.0,133.0,1.0,3.0,30164.25,30164.5,20,20.45,0.33084808946877914,30220.777614640163,30272.25,30157.0,30280.75,30157.0,340.0,-349.0,8209.0,208361.0,3.75,-1.5,-8.0,-15.0,54.03333333333333,53.1,30245.65085431204,0.06941431670281996,5.635696821515893,-1.2162953384780903,-2.727511718345376,1.7857142857142858,0.56,-0.2824858757062147,-0.14805675508945096,-0.04251431355828968,139.6,LOW,2026-08-14,DN,54.08200001716614,False,True,0.56,-0.14805675508945096,0.04251431355828968,1.5,-1.2162953384780903,1.2162953384780903,trend,US
1786717485,30152.75,30155.25,30151.5,30154.25,502.0,-45.0,554.0,317,53.0,56.0,150.0,160.0,5.0,12.0,30154.5,30155.0,20,20.75,0.31166347992351817,30217.60686281973,30272.25,30149.25,30280.75,30149.25,-719.0,-870.0,8132.0,210168.0,-8.75,-10.75,0.0,-1.0,53.18333333333333,53.35,30245.06013038577,0.04065040650406504,5.927710843373494,-1.3230490393271104,-3.0533427864930966,1.0566037735849056,0.9464285714285714,-0.01874414245548266,0.0,-0.10698475159862272,74.04255319148936,LOW,2026-08-14,UP,106.89400005340576,True,False,0.9464285714285714,0.0,0.10698475159862272,10.75,-1.3230490393271104,1.3230490393271104,trend,US
1786717545,30164.0,30167.75,30159.25,30161.25,527.0,53.0,541.0,262,54.0,69.0,125.0,152.0,6.0,16.0,30161.25,30161.75,20,20.5875,0.3023255813953488,30215.07974990748,30272.25,30149.25,30280.75,30149.25,357.0,359.0,7254.0,210775.0,6.0,7.0,6.0,15.0,54.78333333333333,55.233333333333334,30243.039244272284,0.0975609756097561,5.974499089253188,-1.3580810863292976,-2.6146812341216616,1.2777777777777777,0.782608695652174,0.27157513578756787,0.10952236081533313,0.04948993658671078,44.875,LOW,2026-08-14,DN,101.40100002288818,False,True,0.782608695652174,0.10952236081533313,-0.04948993658671078,-7.0,-1.3580810863292976,1.3580810863292976,trend,US
1786717605,30159.75,30160.5,30151.75,30153.0,871.0,69.0,785.0,395,71.0,47.0,137.0,122.0,6.0,4.0,30154.25,30154.75,20,20.45,0.30300096805421106,30212.89946663065,30272.25,30149.25,30280.75,30149.25,582.0,819.0,5623.0,210942.0,-8.5,-8.25,23.0,-2.0,55.93333333333333,56.483333333333334,30241.368404342305,0.03048780487804878,6.014669926650367,-1.3921240934794914,-2.929069272892413,0.6619718309859155,1.5106382978723405,-0.03540867512540572,0.41120381406436235,0.14565178730215186,88.54054054054055,LOW,2026-08-14,DN,93.70499992370605,False,True,1.5106382978723405,0.41120381406436235,-0.14565178730215186,8.25,-1.3921240934794914,1.3921240934794914,trend,US
